genel_tutum,hedef_grup,derece,kategori,saldırgan_dil,tweet_text,annotator,uploaded_at,konu,tweet_id,dil,kategori_count,kategori_str,kategori_common
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#kaos #UElkemdeMuelteciİstemiyorum #adalet https://t.co/ntcOqukQd6,Mehmet,2023-04-07T10:56:39,Refugees,1624402194681237510,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Ülkemde değil erkek mülteci artık bebek mülteci bile istemiyorum!
Vicdansız bir ırkçıyım!
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:39,Refugees,1624402795343273984,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜLKEMDEMÜLTECİİSTEMİYORUM https://t.co/sbM1ORWCYb,Mehmet,2023-04-07T10:56:39,Refugees,1624403274471292930,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜLKEMDEMÜLTECİİSTEMİYORUM https://t.co/u2USvIzS5t,Mehmet,2023-04-07T10:56:39,Refugees,1624403688348319744,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum #UELKEMDEMUELTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:39,Refugees,1624403898000629761,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum ! https://t.co/dX6qdE3c6d,Mehmet,2023-04-07T10:56:21,Refugees,1624404547320815616,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UELKEMDEMUELTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:21,Refugees,1624405516385411072,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,IRKÇI DEĞİLİZ AMA BU MİSAFİRLİK FAZLA UZADI #ülkemdemülteciistemiyorum #ülkemdesuriyeliistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624405615618531329,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdeMuelteciİstemiyorum  !! https://t.co/zU8nFVjG7A,Mehmet,2023-04-07T10:56:21,Refugees,1624405810112610304,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#TürkiyeCumhuriyeti 🇹🇷
#TürkiyeTürklerindir #NeMutluTürkümDiyene #ÜlkemdeSuriyeliİstemiyorum #ÜlkemdeAfganlıİstemiyorum #ÜlkemdeMülteciİstemiyorum #ÜlkemdeSığınmacıİstemiyorum #SuriyelilerSuriyeye https://t.co/MlLYDO6XCk",Mehmet,2023-04-07T10:56:21,Refugees,1624406367124570115,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624406487429775360,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ÜlkemdeMülteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624406527791579144,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ülkemdemülteciistemiyorum
BU KADARI FAZLA OLMAYA BAŞLADI! https://t.co/YokQ4iTa73",Mehmet,2023-04-07T10:56:21,Refugees,1624406616261918720,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624406955262369792,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum #UElkemdeMuelteciİstemiyorum #ülkemdesuriyeliistemiyorum ‼️ geldiğiniz gibi defolup gidin ‼️,Mehmet,2023-04-07T10:56:21,Refugees,1624407202491428866,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"@username #UElkemdeMuelteciİstemiyorum 
#mueltecilersınırdısıedilsin",Mehmet,2023-04-07T10:56:21,Refugees,1624407256614723585,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum https://t.co/kEhzt73hhk,Mehmet,2023-04-07T10:56:21,Refugees,1624407747084124161,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624408153495330816,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624408843793858561,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624409240742907904,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ÜlkemdeMülteciİstemiyorum
#ÜlkemdeSığınmacıİstemiyorum https://t.co/H7q3ayvrnB",Mehmet,2023-04-07T10:56:21,Refugees,1624409530921635847,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"@username ohaaaa, artıkk yuhh ama yaaaa... Tüm suriye burda neyin kafasındasınız siz, #yeter #ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:21,Refugees,1624409898892025857,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UELKEMDEMUELTECİİSTEMİYORUM https://t.co/kRq3GRoKsC,Mehmet,2023-04-07T10:56:21,Refugees,1624409951002152962,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],5,['Dışlama; Ayrımcı Söylem'],Zayıf,BÜTÜN MÜLTECİLER SINIR DIŞI EDİLSİN  !  #Ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624411335315398656,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum AÇIK VE NET! https://t.co/zjn2lVjunj,Mehmet,2023-04-07T10:56:21,Refugees,1624411415992844290,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624411423056035840,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,Yeterince beslendiler bu saatten sonra kendimizden başka kimseye yerimiz yok #ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624411572956196867,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum https://t.co/VN44V0np0S,Mehmet,2023-04-07T10:56:21,Refugees,1624411664136257536,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,#sığınmacılaruelkelerine #UElkemdeMuelteciİstemiyorum #suriyelileriistemiyoruz https://t.co/7mMcU6oWGr,Mehmet,2023-04-07T10:56:21,Refugees,1624412802545852417,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624415036256010242,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Yeter gerçekten artık yeter! Sesimizi duyun artık... 
#ülkemdemülteciistemiyorum 
#suriyeli
#ıraklı
#mülteci
#deprem
#mülteciistemiyoruz",Mehmet,2023-04-07T10:56:21,Refugees,1624415592395538434,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624415881429123072,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624416036723335168,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UELKEMDEMUELTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:21,Refugees,1624416101533732864,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #UELKEMDEMUELTECİİSTEMİYORUM,Mehmet,2023-04-07T10:56:21,Refugees,1624416313417293824,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#UElkemdeMuelteciİstemiyorum https://t.co/fxqEpZpLMq,Mehmet,2023-04-07T10:56:21,Refugees,1624416382132621313,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #ülkemdemülteciistemiyorum 😤,Mehmet,2023-04-07T10:56:21,Refugees,1624416396854665217,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ulkemdemulteciistemiyorum #UElkemdeMuelteciİstemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624416698693459970,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,#ülkemdemülteciistemiyorum,Mehmet,2023-04-07T10:56:21,Refugees,1624416806965243905,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz..
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:21,Refugees,1624417569259094017,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"Evet bugünde evet böyle bir günde de
#ülkemdemülteciistemiyorum !!! https://t.co/aT1qxfj9mi",Mehmet,2023-04-07T10:56:21,Refugees,1624417872964468744,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"#ÜlkemdeSuriyeliİstemiyorum
#ÜlkemdeMülteciİstemiyorum
#SuriyelilerinVatanıSuriyedir https://t.co/jOrtuOFtej",Mehmet,2023-04-07T10:56:21,Refugees,1624417885345947649,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #mersindesuriyeliistemiyoruz #sığınmacılaruelkelerine #UElkemdeMuelteciİstemiyorum #ULKEMDESURIYELIISTEMIYORUM #SuriyelilerSehirlerdenCıkartın #yağmaVar https://t.co/hzrm1avVdP,Mehmet,2023-04-07T10:56:21,Refugees,1624417925359599616,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,Yeter yeter !!! #ülkemdemülteciistemiyorum https://t.co/mBdPNifqkL,Mehmet,2023-04-07T10:56:21,Refugees,1624418060860784641,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Ülke/Milliyet', 'Hedef grup birden fazla.']",4,['Dışlama; Ayrımcı Söylem'],Zayıf,@username #mersindesuriyeliistemiyoruz #UElkemdeMuelteciİstemiyorum #UElkemdeSuriyeliİstemiyorum #SuriyelilerSehirlerdenCıkartın #yağmalanıyoruz #mersinkyk https://t.co/dwXU9ZMHeZ,Mehmet,2023-04-07T10:56:21,Refugees,1624418597664595968,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Irk/Etnik Köken'],4,['Dışlama; Ayrımcı Söylem'],Zayıf,"@username hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz..
#ülkemdemülteciistemiyorum",Mehmet,2023-04-07T10:56:21,Refugees,1624418919657119745,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],8,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Şiddetli,Güvenlik güçlerimizi dayak atmakla uğraştırmayın #VurEmri verin.Büyük resim hanımefendinin anlattıkları ve fakat bu manzaralar dünyaya hoş bir resim vermiyor ayrıca milletimizin vergileriyle #Yağmacılar 'ı hapiste besleyecek ekonomik durumu yok.Deport için masraf yapmak bile lüks https://t.co/y0pjzjTzyH,Bekir,2023-06-12T08:12:48,Refugees,1624530481428541440,Türkçe,1,Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],7,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi'],Yok,@username @username Suriyeliler ya kendi istekleriyle bu ülkeyi terk ederler ya da biz zorla göndeririz bu kadar basit.,Ayşe Feyza,2023-07-01T11:46:24,Refugees,1624530878977171459,Türkçe,1,Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi,['Düşmanlık; Savaş; Saldırı; Öldürme; Yaralama Tehdidi']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",7,['Dışlama; Ayrımcı Söylem'],Yok,"Yardıma değil sığınmaya yerleşmeye geliyorlar almayın kabul etmeyin vallahi bıktık suriyelisinden afganından 
#ülkemdemülteciistemiyorum https://t.co/lvRzEh94YB",Meryem,2023-02-23T11:09:57,Refugees,1624559333701742599,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,@username #UElkemdeSuriyeliİstemiyorum #UElkemdeMuelteciİstemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1624566089890816000,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username Ülkemde mülteci istemiyorum #ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1624606325945602048,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],7,['Dışlama; Ayrımcı Söylem'],Yok,Yabancılara konut satışı yasaklansın #ülkemdemülteciistemiyorum #sıgınmacılarüllkelerine,Meryem,2023-02-23T11:09:57,Refugees,1624609397455433728,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,@username #Ülkemdemülteciistemiyorum,Meryem,2023-02-23T11:09:57,Refugees,1624629650038132736,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu'],6,['Dışlama; Ayrımcı Söylem'],Yok,"@username hiç istememiştik şimdi daha kararlı bir şekilde istemiyoruz..
#ülkemdemülteciistemiyorum",Meryem,2023-02-23T11:09:57,Refugees,1624639103818993666,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu', 'Hedef grup birden fazla.']",6,['Dışlama; Ayrımcı Söylem'],Yok,"@username #UElkemdeSığınmacıİstemiyorum, #UElkemdeMuelteciİstemiyorum, #UELKEMDESURİYELİİSTEMİYORUM",Meryem,2023-02-23T11:09:57,Refugees,1624647389725224960,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Göçmen/Mülteci Karşıtı,['Ülke/Milliyet'],6,"['Dışlama; Ayrımcı Söylem', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Şiddetli,"@username Abim benim bir el atsan da hastah falan şu Suriyeliler bi siktir olup gitseler
Allah bereket versin yeter artık yetti bunları gonderseler
Saygılarımla",Ebrar,2023-04-13T12:36:51,Refugees,1625226135377219584,Türkçe,2,"Dışlama; Ayrımcı Söylem, Küfür; Hakaret; Aşağılama; İnsandışılaştırma","['Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Dışlama; Ayrımcı Söylem']"
Arap Karşıtı,['Irk/Etnik Köken'],7,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,İttihad ve terakki ruhu her Türk insanının içerisine işleyen bir şey. Onu siktiğimin Arapları ve Arap yobaz köpekleri alamaz.,Can,2024-05-10T09:56:35,Arabian,1657908974883074048,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
Ermeni Karşıtı,['Irk/Etnik Köken'],9,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Şiddetli,@aslansinann7 Maraşlinin  senin iki boklu pantolanuna ihtiyacı yok anladın mı amcik ağızlı Ermeni simdi defol git .,Helin,2024-05-10T09:56:31,Armenian,1657987841639472896,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
Ermeni Karşıtı,['Irk/Etnik Köken'],4,['Simgeleştirme'],Yok,@mhphakkicelenk İşte bunun sonucunda Erdoğan nefreti çıkıyor. . Bayrak ve vatan sevgisinin önünde geliyor. . Erdoğan gitsin ülkeyi kim yönetirse yonetsin zihniyeti. . Başkan adayı Ermeni olsa bile oy verecek bir kitleye ne denir bilemedim?,Dença,2023-08-02T16:42:18,Armenian,1658021985111141888,Türkçe,1,Simgeleştirme,['Simgeleştirme']
Arap Karşıtı,['Irk/Etnik Köken'],4,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,Türk milleti salaktır gibi söylemler asla duymak istemiyorum bunlar Türk değil TC kanı değil Arap dölleri,Ege,2024-04-15T21:10:19,Arabian,1658033993474798080,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
Arap Karşıtı,['Irk/Etnik Köken'],5,"['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']",Zayıf,@FbVit44 @emredem03 @LuckyBesta Arap sevici yallah çölüne burası Türkiye ve ne mutlu türküm diyeceğiz yallah sen,Firdevs,2023-08-25T19:01:36,Arabian,1658146028896367104,Türkçe,2,"Dışlama; Ayrımcı Söylem, Simgeleştirme","['Dışlama; Ayrımcı Söylem', 'Simgeleştirme']"
LGBTI+ Karşıtı,"['Cinsiyet', 'Cinsel Yönelim', 'Hedef grup birden fazla.']",5,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,"@lillwsh İstanbul sözleşmesini kabul etmiyorum tarihten bu yana geleneklerimiz aile  hukukumuzu bozacak sapkın zihniyetlerin islam ağırlıklı olan ülkede işi olamaz. 
Dinde kimse kimseyi zorlamıyor bunuda tayyipten bilirsiniz. Herkes istediği gibi takılıyor.",Elif Erol,2023-11-08T03:27:29,LGBTI+,1658150332675895040,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
LGBTI+ Karşıtı,['Cinsel Yönelim'],6,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma'],Zayıf,@tanjuozcanchp He birde Lgbt var sakın desteğinizi özgürlük adı altında bu sapkın zihniyetten esirgemeyin,Elif Erol,2023-08-03T09:31:30,LGBTI+,1658245707864633088,Türkçe,1,Küfür; Hakaret; Aşağılama; İnsandışılaştırma,['Küfür; Hakaret; Aşağılama; İnsandışılaştırma']
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Belli Görüş/Statü/Uygulama; Mesleki Pozisyon Grubu']",0,['Dışlama; Ayrımcı Söylem'],Yok,@DafneEren Yalandan atıp tutma Ermeni oğlu  yüzde Kirk beşi zor gördü  oda 8 li koalisyon olduğu için görüp göremiyeceğiniz bu bize Ermeni veya Yunan oğlu lazım deyil bize TÜRK OĞLU TÜRK lazım anca gidersiniz,Pelin,2023-09-13T10:39:38,Armenian,1658342779775320064,Türkçe,1,Dışlama; Ayrımcı Söylem,['Dışlama; Ayrımcı Söylem']
Ermeni Karşıtı,"['Irk/Etnik Köken', 'Hedef grup belirgin değil veya yok.']",4,"['Simgeleştirme', 'Küfür; Hakaret; Aşağılama; İnsandışılaştırma']",Zayıf,"Bu çok biliyorsa ermenistanı kurtarsın, aklı sıra seçimden sonra imf yi çağıracaklar, bu ermeni itine mi kaldı ülke https://t.co/EwhJQL3CJ1",Erdem,2023-08-15T21:16:58,Armenian,1658374090871255040,Türkçe,2,"Simgeleştirme, Küfür; Hakaret; Aşağılama; İnsandışılaştırma","['Küfür; Hakaret; Aşağılama; İnsandışılaştırma', 'Simgeleştirme']"
Arap Karşıtı,['Irk/Etnik Köken'],3,['Abartma; Genelleme; Yükleme; Çarpıtma'],Yok,"@hesaniko Biri keleş.kullaniyor...abd ve ab destekli
Diğeri işkence ve domuz bağı ile öldürüyor. Arap destekli",Burak,2023-11-08T03:27:27,Arabian,1658411402275569920,Türkçe,1,Abartma; Genelleme; Yükleme; Çarpıtma,['Abartma; Genelleme; Yükleme; Çarpıtma']
